1/13/2021 1:18:04 AM		polling awaiting urls 	 processing: False 	 number of crawling tasks: 0
1/13/2021 1:18:04 AM		https://www.toros.edu.tr/cdn-cgi/l/email-protection , https://www.facebook.com/torosuniversity , https://www.instagram.com/torosuniv2009 , https://www.youtube.com/channel/ucjbgejne-zowakjjpkf0kqw , https://tr.wikipedia.org/wiki/toros_üniversitesi , https://en.wikipedia.org/wiki/toros_university , https://www.linkedin.com/school/toros-universitesi , https://twitter.com/torosuniversity , http://www.toros.edu.tr/ , https://www.toros.edu.tr/ , http://wa.me/905331906800 , http://www.toros.edu.tr/toros-hakkinda , http://www.toros.edu.tr/icerik/toros-hakkinda-kurucu-vakif , http://www.toros.edu.tr/icerik/rektorluk , http://www.toros.edu.tr/icerik/toros-hakkinda-mutevelli-heyeti , http://www.toros.edu.tr/icerik/toros-hakkinda-rektor , http://www.toros.edu.tr/icerik/toros-hakkinda-toros-okullar-grubu , http://www.toros.edu.tr/icerik/toros-hakkinda-misyon-vizyon-ve-temel-degerler , http://www.toros.edu.tr/icerik/kalite-koordinatorlugu , http://www.toros.edu.tr/fakulteler , http://www.toros.edu.tr/akademik , http://www.toros.edu.tr/icerik/toros-hakkinda-kisisel-verilerin-korunmasi , http://www.toros.edu.tr/fakulteler/iktisadi-idari-ve-sosyal-bilimler-fakultesi , http://www.toros.edu.tr/fakulteler/muhendislik-fakultesi , http://www.toros.edu.tr/fakulteler/guzel-sanatlar-fakultesi , http://www.toros.edu.tr/fakulteler/saglik-bilimleri-fakultesi , http://www.toros.edu.tr/yuksek-okullari/meslek-yuksekokulu , http://www.toros.edu.tr/yuksek-okullari , http://www.toros.edu.tr/yuksek-okullari/yabanci-diller-yuksekokulu , http://www.toros.edu.tr/enstituler , http://www.toros.edu.tr/icerik/alevilik-bektasilik-uygulama-ve-arastirma-merkezi , http://www.toros.edu.tr/enstituler/lisansustu-egitim-enstitusu , http://www.toros.edu.tr/arastirma-merkezleri , http://torsem.toros.edu.tr/ , http://www.toros.edu.tr/icerik/kentlesme-ve-yerel-yonetimler-uygulama-ve-arastima-merkezi , http://www.toros.edu.tr/icerik/yenilenebilir-enerji-teknolojileri-egitimi-uygulama-ve-arastirma-merkezi , http://www.toros.edu.tr/icerik/torkarmer , http://www.toros.edu.tr/icerik/uzaktan-egitim-uygulama-ve-arastirma-merkezi , http://www.toros.edu.tr/idari-birimler , http://www.toros.edu.tr/icerik/genel-sekreterlik
1/13/2021 1:18:04 AM		starting crawling url: 	 https://www.toros.edu.tr/cdn-cgi/l/email-protection
1/13/2021 1:18:04 AM		starting crawling url: 	 https://www.facebook.com/torosuniversity
1/13/2021 1:18:04 AM		starting crawling url: 	 https://www.instagram.com/torosuniv2009
1/13/2021 1:18:04 AM		starting crawling url: 	 https://www.youtube.com/channel/ucjbgejne-zowakjjpkf0kqw
1/13/2021 1:18:04 AM		starting crawling url: 	 https://tr.wikipedia.org/wiki/toros_üniversitesi
1/13/2021 1:18:04 AM		starting crawling url: 	 https://en.wikipedia.org/wiki/toros_university
1/13/2021 1:18:04 AM		starting crawling url: 	 https://www.linkedin.com/school/toros-universitesi
1/13/2021 1:18:04 AM		starting crawling url: 	 https://twitter.com/torosuniversity
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/
1/13/2021 1:18:04 AM		starting crawling url: 	 https://www.toros.edu.tr/
1/13/2021 1:18:04 AM		starting crawling url: 	 http://wa.me/905331906800
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/toros-hakkinda
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-kurucu-vakif
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/rektorluk
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-mutevelli-heyeti
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-rektor
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-toros-okullar-grubu
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-misyon-vizyon-ve-temel-degerler
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/icerik/kalite-koordinatorlugu
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/fakulteler
1/13/2021 1:18:04 AM		starting crawling url: 	 http://www.toros.edu.tr/akademik
1/13/2021 1:18:04 AM		removing url from list since task completed: 	 https://www.toros.edu.tr/cdn-cgi/l/email-protection
1/13/2021 1:18:04 AM		removing url from list since task completed: 	 https://www.youtube.com/channel/ucjbgejne-zowakjjpkf0kqw
1/13/2021 1:18:04 AM		removing url from list since task completed: 	 https://tr.wikipedia.org/wiki/toros_üniversitesi
1/13/2021 1:18:05 AM		polling awaiting urls 	 processing: False 	 number of crawling tasks: 21
1/13/2021 1:18:05 AM		https://www.facebook.com/torosuniversity , https://www.instagram.com/torosuniv2009 , https://www.linkedin.com/school/toros-universitesi , https://twitter.com/torosuniversity
1/13/2021 1:18:05 AM		bypass url since already crawling: 	 https://www.facebook.com/torosuniversity
1/13/2021 1:18:05 AM		bypass url since already crawling: 	 https://www.instagram.com/torosuniv2009
1/13/2021 1:18:05 AM		bypass url since already crawling: 	 https://www.linkedin.com/school/toros-universitesi
1/13/2021 1:18:05 AM		bypass url since already crawling: 	 https://twitter.com/torosuniversity
1/13/2021 1:18:05 AM		removing url from list since task completed: 	 https://en.wikipedia.org/wiki/toros_university
1/13/2021 1:18:05 AM		removing url from list since task completed: 	 https://www.facebook.com/torosuniversity
1/13/2021 1:18:05 AM		removing url from list since task completed: 	 https://www.linkedin.com/school/toros-universitesi
1/13/2021 1:18:06 AM		removing url from list since task completed: 	 https://www.instagram.com/torosuniv2009
1/13/2021 1:18:06 AM		polling awaiting urls 	 processing: False 	 number of crawling tasks: 18
1/13/2021 1:18:06 AM		https://twitter.com/torosuniversity , http://www.toros.edu.tr/ , https://www.toros.edu.tr/ , http://wa.me/905331906800 , http://www.toros.edu.tr/toros-hakkinda , http://www.toros.edu.tr/icerik/toros-hakkinda-kurucu-vakif , http://www.toros.edu.tr/icerik/rektorluk , http://www.toros.edu.tr/icerik/toros-hakkinda-mutevelli-heyeti , http://www.toros.edu.tr/icerik/toros-hakkinda-rektor , http://www.toros.edu.tr/icerik/toros-hakkinda-toros-okullar-grubu , http://www.toros.edu.tr/icerik/toros-hakkinda-misyon-vizyon-ve-temel-degerler , http://www.toros.edu.tr/icerik/kalite-koordinatorlugu
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 https://twitter.com/torosuniversity
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 https://www.toros.edu.tr/
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://wa.me/905331906800
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/toros-hakkinda
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-kurucu-vakif
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/rektorluk
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-mutevelli-heyeti
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-rektor
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-toros-okullar-grubu
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-misyon-vizyon-ve-temel-degerler
1/13/2021 1:18:06 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/kalite-koordinatorlugu
1/13/2021 1:18:06 AM		removing url from list since task completed: 	 http://www.toros.edu.tr/
1/13/2021 1:18:06 AM		removing url from list since task completed: 	 https://twitter.com/torosuniversity
1/13/2021 1:18:06 AM		removing url from list since task completed: 	 https://www.toros.edu.tr/
1/13/2021 1:18:06 AM		removing url from list since task completed: 	 http://www.toros.edu.tr/toros-hakkinda
1/13/2021 1:18:06 AM		removing url from list since task completed: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-kurucu-vakif
1/13/2021 1:18:07 AM		polling awaiting urls 	 processing: False 	 number of crawling tasks: 14
1/13/2021 1:18:07 AM		http://wa.me/905331906800 , http://www.toros.edu.tr/icerik/toros-hakkinda-mutevelli-heyeti , http://www.toros.edu.tr/icerik/toros-hakkinda-rektor , http://www.toros.edu.tr/icerik/toros-hakkinda-toros-okullar-grubu , http://www.toros.edu.tr/icerik/toros-hakkinda-misyon-vizyon-ve-temel-degerler , http://www.toros.edu.tr/icerik/kalite-koordinatorlugu , http://www.toros.edu.tr/fakulteler , http://www.toros.edu.tr/akademik , http://www.toros.edu.tr/icerik/toros-hakkinda-kisisel-verilerin-korunmasi , http://www.toros.edu.tr/fakulteler/iktisadi-idari-ve-sosyal-bilimler-fakultesi , http://www.toros.edu.tr/fakulteler/muhendislik-fakultesi , http://www.toros.edu.tr/fakulteler/guzel-sanatlar-fakultesi , http://www.toros.edu.tr/fakulteler/saglik-bilimleri-fakultesi , http://www.toros.edu.tr/yuksek-okullari/meslek-yuksekokulu , http://www.toros.edu.tr/yuksek-okullari , http://www.toros.edu.tr/yuksek-okullari/yabanci-diller-yuksekokulu , http://www.toros.edu.tr/enstituler , http://www.toros.edu.tr/icerik/alevilik-bektasilik-uygulama-ve-arastirma-merkezi , http://www.toros.edu.tr/enstituler/lisansustu-egitim-enstitusu , http://www.toros.edu.tr/arastirma-merkezleri , http://torsem.toros.edu.tr/ , http://www.toros.edu.tr/icerik/kentlesme-ve-yerel-yonetimler-uygulama-ve-arastima-merkezi
1/13/2021 1:18:07 AM		bypass url since already crawling: 	 http://wa.me/905331906800
1/13/2021 1:18:07 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-mutevelli-heyeti
1/13/2021 1:18:07 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-rektor
1/13/2021 1:18:07 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-toros-okullar-grubu
1/13/2021 1:18:07 AM		bypass url since already crawling: 	 http://www.toros.edu.tr/icerik/toros-hakkinda-misyon-vizyon-ve-temel-degerler
